gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.0,"0.4934538006782532,0.5391153693199158,-0.33633187413215637","0.542176365852356,0.49471455812454224,-0.0945659726858139","0.44185954332351685,0.5051165223121643,-0.06959158927202225","0.38902565836906433,0.7873361110687256,-0.09091904759407043","0.33279141783714294,0.7429248094558716,-0.4947461187839508","0.46580633521080017,0.43926510214805603,-0.8356513977050781","0.584210216999054,1.4377012252807617,0.003162688110023737","0.41419681906700134,1.4317513704299927,-0.0036834306083619595"
0.0,"0.49343347549438477,0.5349727869033813,-0.3265455365180969","0.5421708822250366,0.4947790801525116,-0.09980566799640656","0.44335851073265076,0.5049955248832703,-0.07416196167469025","0.39081573486328125,0.7873620986938477,-0.10618482530117035","0.3328039348125458,0.7326449155807495,-0.5310201048851013","0.466219425201416,0.4358414113521576,-0.8616105914115906","0.5841583013534546,1.4345704317092896,0.0058595240116119385","0.41601794958114624,1.428542971611023,-0.006387793458998203"
0.0,"0.4935232996940613,0.5329450368881226,-0.2418448030948639","0.5414077639579773,0.5040467381477356,-0.0419902540743351","0.44684427976608276,0.5128948092460632,-0.01921595074236393","0.39459723234176636,0.7873189449310303,-0.0851476714015007","0.33471256494522095,0.7114884257316589,-0.512218177318573","0.4752834439277649,0.4078291952610016,-0.8340436816215515","0.5841480493545532,1.4277660846710205,0.006459195166826248","0.4202854037284851,1.4219199419021606,-0.007013573311269283"
0.0,"0.4936024248600006,0.5329429507255554,-0.2747845947742462","0.5419634580612183,0.5045226812362671,-0.08163046091794968","0.44759315252304077,0.5130540728569031,-0.05640221759676933","0.3945731520652771,0.7923583388328552,-0.11300697177648544","0.33409303426742554,0.7078354954719543,-0.5248512029647827","0.4798279404640198,0.41128039360046387,-0.8326544761657715","0.5840107202529907,1.429248571395874,0.0059290314093232155","0.42027536034584045,1.4234920740127563,-0.0064848787151277065"
0.0,"0.497661828994751,0.5358337163925171,-0.2882428467273712","0.5445672869682312,0.5058972835540771,-0.09973220527172089","0.45046907663345337,0.5130343437194824,-0.09522587060928345","0.3944067358970642,0.7919283509254456,-0.13232693076133728","0.330086886882782,0.709435224533081,-0.5263057947158813","0.4779118597507477,0.45193779468536377,-0.8199074864387512","0.5839223265647888,1.4283816814422607,0.015559633262455463","0.4199782907962799,1.4227354526519775,-0.01608850061893463"
0.0,"0.4975370466709137,0.5372199416160583,-0.26279646158218384","0.5451258420944214,0.5055768489837646,-0.0822913721203804","0.45312055945396423,0.5133862495422363,-0.07609481364488602","0.39381855726242065,0.7879281044006348,-0.1260410100221634","0.32637372612953186,0.7396343946456909,-0.5264744758605957","0.47746092081069946,0.5112360119819641,-0.8502117991447449","0.5807676315307617,1.428131103515625,0.01674114540219307","0.4170258045196533,1.4199321269989014,-0.017252562567591667"
0.0,"0.5015374422073364,0.5350087285041809,-0.24120089411735535","0.54552161693573,0.5210020542144775,-0.07964968681335449","0.4634271264076233,0.5147278308868408,-0.07076983898878098","0.39266616106033325,0.7736513018608093,-0.09647656977176666","0.3184356391429901,0.770466685295105,-0.4445915222167969","0.476409912109375,0.5794752240180969,-0.7723616361618042","0.5752518773078918,1.422065258026123,0.016324948519468307","0.41392573714256287,1.404855728149414,-0.016840143129229546"
0.0,"0.5004571080207825,0.543635368347168,-0.25490832328796387","0.54510897397995,0.534492552280426,-0.051371980458498","0.46249598264694214,0.5368374586105347,-0.041080541908741","0.39405396580696106,0.7740028500556946,-0.0630899965763092","0.3121543526649475,0.7772761583328247,-0.34590470790863037","0.47624439001083374,0.622217059135437,-0.5756388306617737","0.5755003690719604,1.4222159385681152,0.019572310149669647","0.41686978936195374,1.405982255935669,-0.020142052322626114"
0.0,"0.5002488493919373,0.5698505640029907,-0.2314946949481964","0.5444265604019165,0.5571059584617615,-0.006616417318582535","0.46257609128952026,0.5596687197685242,-0.004690256901085377","0.39509648084640503,0.7811247110366821,-0.03022618591785431","0.3068070411682129,0.7917962670326233,-0.35462963581085205","0.47553378343582153,0.6526772975921631,-0.6345460414886475","0.5755874514579773,1.4219273328781128,0.019878843799233437","0.41866788268089294,1.4065728187561035,-0.02048814669251442"
0.0,"0.500207781791687,0.5863145589828491,-0.2737103998661041","0.5442922711372375,0.5615517497062683,-0.06814680248498917","0.4625546932220459,0.5711149573326111,-0.036518655717372894","0.4006098806858063,0.7881957292556763,-0.047676920890808105","0.30799609422683716,0.8055568933486938,-0.4009810984134674","0.47745704650878906,0.6878617405891418,-0.723467230796814","0.5762383937835693,1.4220460653305054,0.016815461218357086","0.4210189878940582,1.4071205854415894,-0.0174895990639925"
0.0,"0.49960383772850037,0.5808778405189514,-0.19440138339996338","0.5432767868041992,0.5561575889587402,-0.02525845728814602","0.46231523156166077,0.5650415420532227,0.03446347266435623","0.4083130359649658,0.789343535900116,0.028089383617043495","0.3056912124156952,0.8268870115280151,-0.31639641523361206","0.4719077944755554,0.7190674543380737,-0.698715329170227","0.5876441597938538,1.397349238395691,0.0006989251705817878","0.43770748376846313,1.3876553773880005,-0.0014743799110874534"
0.0,"0.49954527616500854,0.5760018825531006,-0.0868140161037445","0.5428770780563354,0.5480443835258484,0.09060631692409515","0.4618842601776123,0.562477171421051,0.1329253613948822","0.42332538962364197,0.7708539962768555,0.1075323224067688","0.3116607666015625,0.8378571271896362,-0.2105342149734497","0.4715060293674469,0.7398067116737366,-0.5035881996154785","0.5955632925033569,1.338212251663208,-0.008353845216333866","0.4505422115325928,1.334969162940979,0.0075917853973805904"
0.0,"0.4998296797275543,0.5603678822517395,-0.05570301413536072","0.5422095656394958,0.5358656644821167,0.1643892377614975","0.459943950176239,0.5585465431213379,0.1819690465927124","0.4205881655216217,0.77451491355896,0.14948920905590057","0.3089553415775299,0.8439465761184692,-0.23887374997138977","0.47142869234085083,0.743475615978241,-0.5465049743652344","0.5897558927536011,1.3515150547027588,-0.005640307907015085","0.4457365572452545,1.3456923961639404,0.004861800465732813"
0.0,"0.4997788071632385,0.5493288040161133,-0.1136864647269249","0.5418516397476196,0.5290166139602661,0.10225467383861542","0.4593011736869812,0.5523033142089844,0.11785819381475449","0.4178728461265564,0.7752230167388916,0.09065761417150497","0.30497393012046814,0.8458086848258972,-0.26768261194229126","0.46653324365615845,0.7508131861686707,-0.5999106168746948","0.5876890420913696,1.3560773134231567,0.0025759278796613216","0.4448377192020416,1.3506629467010498,-0.0032904483377933502"
0.0,"0.5000225901603699,0.5464964509010315,-0.14352481067180634","0.5415173768997192,0.5255163311958313,0.08610619604587555","0.4587010443210602,0.548238217830658,0.11059366166591644","0.4169134497642517,0.7747402787208557,0.0594012513756752","0.3056025505065918,0.8548214435577393,-0.2788980305194855","0.4674603044986725,0.7639234066009521,-0.6262831687927246","0.5876157283782959,1.3432172536849976,0.00014880116214044392","0.4440593719482422,1.3387787342071533,-0.0008201069431379437"
0.0,"0.5001044273376465,0.5418428778648376,-0.19432152807712555","0.5410030484199524,0.5226554870605469,0.012105477973818779","0.4575057029724121,0.5399643182754517,0.011342594400048256","0.4153596758842468,0.7750125527381897,-0.001441708649508655","0.3032178580760956,0.8575974106788635,-0.3034917414188385","0.4674035608768463,0.7623876929283142,-0.658147931098938","0.5850071907043457,1.34530508518219,0.008524350821971893","0.442230761051178,1.3389263153076172,-0.009130658581852913"
0.0,"0.5001074075698853,0.5362375378608704,-0.19536347687244415","0.5404719710350037,0.5185820460319519,0.0034968319814652205","0.45657411217689514,0.5352221727371216,0.01160170417279005","0.41440191864967346,0.7753121256828308,0.0003192887525074184","0.3036750257015228,0.8571911454200745,-0.3122243285179138","0.4687387943267822,0.760873556137085,-0.6695579886436462","0.5838993787765503,1.3463499546051025,0.009079553186893463","0.4419432580471039,1.340205430984497,-0.009672407060861588"
0.0,"0.5003006458282471,0.5346128940582275,-0.12360864877700806","0.539997935295105,0.5166484117507935,0.08002045750617981","0.4563046395778656,0.5349093079566956,0.09854936599731445","0.41463202238082886,0.7754857540130615,0.08142223954200745","0.30165380239486694,0.854826033115387,-0.26574379205703735","0.46697086095809937,0.7536274194717407,-0.5843241810798645","0.5815048813819885,1.3465702533721924,0.010256035253405571","0.43984436988830566,1.3395705223083496,-0.010874497704207897"
0.0,"0.5001798868179321,0.5330379605293274,-0.2133878916501999","0.5391902923583984,0.5158896446228027,-0.012580251321196556","0.4562744200229645,0.5342029929161072,0.0037995136808604","0.4143363833427429,0.7756603956222534,0.0005861825193278491","0.30063551664352417,0.8519569635391235,-0.3117544949054718","0.4663775563240051,0.7490663528442383,-0.6831618547439575","0.5780848264694214,1.3484630584716797,0.01095691230148077","0.4393821656703949,1.341111660003662,-0.011544756591320038"
0.0,"0.5003323554992676,0.5333758592605591,-0.16882634162902832","0.5391587018966675,0.5155991315841675,0.04090843349695206","0.4562472701072693,0.5342141389846802,0.0652206614613533","0.4151570796966553,0.7746293544769287,0.039100855588912964","0.30934303998947144,0.8501990437507629,-0.3060818612575531","0.46633997559547424,0.7439486384391785,-0.6825684309005737","0.578373372554779,1.3428276777267456,0.005706170108169317","0.44062575697898865,1.334507703781128,-0.006297257728874683"
0.0,"0.5003114938735962,0.5334699153900146,-0.15937139093875885","0.5391107797622681,0.5153961181640625,0.036895833909511566","0.4562288820743561,0.5343778729438782,0.0667295977473259","0.4161096215248108,0.773586630821228,0.0413055494427681","0.31014037132263184,0.8496463298797607,-0.3083832859992981","0.466553270816803,0.7419525384902954,-0.7018318772315979","0.580883264541626,1.339101791381836,0.004836068954318762","0.4428141713142395,1.3311119079589844,-0.005416600499302149"
0.0,"0.49909311532974243,0.5335506200790405,-0.20604276657104492","0.5389487743377686,0.5153743028640747,-0.02361670508980751","0.4563821852207184,0.534508228302002,0.014437338337302208","0.4162434935569763,0.7737484574317932,-0.0035138879902660847","0.3103272020816803,0.8464831709861755,-0.35015031695365906","0.4665706157684326,0.7405415177345276,-0.7355887293815613","0.580997109413147,1.3470841646194458,0.004877532832324505","0.44243454933166504,1.3328956365585327,-0.005455858074128628"
0.0,"0.4976651668548584,0.5434556603431702,-0.2249033898115158","0.538607120513916,0.5192015171051025,-0.04613707959651947","0.4566193222999573,0.5381096005439758,0.0004594360070768744","0.4154736399650574,0.7783379554748535,-0.0017472633626312017","0.30828502774238586,0.8393054604530334,-0.3353167176246643","0.4676552712917328,0.7319631576538086,-0.7005658149719238","0.5768266916275024,1.374939203262329,0.004832708276808262","0.4381607472896576,1.3520221710205078,-0.005396555177867413"
0.0,"0.5020931959152222,0.5530639886856079,-0.2311684787273407","0.5393494963645935,0.5325263738632202,-0.03913554549217224","0.4576004445552826,0.5451258420944214,-0.0048054237850010395","0.41456493735313416,0.7877519130706787,0.0011940039694309235","0.3005691170692444,0.8329607844352722,-0.3437995910644531","0.4676571786403656,0.7140190005302429,-0.7207652926445007","0.5715758800506592,1.391999363899231,-0.0019734431989490986","0.43019193410873413,1.3716435432434082,0.0013734068488702178"
0.0,"0.5029183626174927,0.5867922306060791,-0.29949963092803955","0.5415089130401611,0.5547544956207275,-0.10740993171930313","0.4626351296901703,0.5728817582130432,-0.08779369294643402","0.4136163592338562,0.7973423600196838,-0.093035988509655","0.2950626015663147,0.824367880821228,-0.4709256589412689","0.4704546332359314,0.6885203719139099,-0.8363873362541199","0.5716331601142883,1.4258086681365967,0.011407902464270592","0.4300876259803772,1.4111247062683105,-0.011984990909695625"
0.0,"0.520210862159729,0.5831312537193298,-0.266075074672699","0.5478218793869019,0.5556012392044067,-0.073832668364048","0.4659718871116638,0.5700302124023438,-0.07222090661525726","0.4072072505950928,0.79990553855896,-0.0819496139883995","0.29541319608688354,0.8117786049842834,-0.42823854088783264","0.4705023169517517,0.6604560017585754,-0.7686238288879395","0.5734155774116516,1.4273642301559448,0.016952738165855408","0.42989420890808105,1.4176084995269775,-0.01753094233572483"
0.0,"0.5289644002914429,0.546801745891571,-0.3013405203819275","0.54815274477005,0.5543782711029053,-0.0857282504439354","0.4690043032169342,0.5694408416748047,-0.10859881341457367","0.39808303117752075,0.7834703326225281,-0.11191550642251968","0.2976232171058655,0.8048015236854553,-0.4663528800010681","0.47110527753829956,0.6174246668815613,-0.8054121732711792","0.5712587237358093,1.422486662864685,0.026078438386321068","0.4180483818054199,1.4155324697494507,-0.026539692655205727"
0.0,"0.5324435830116272,0.4896650016307831,-0.276317298412323","0.5536012053489685,0.520048201084137,-0.07586322724819183","0.4730081558227539,0.5157279372215271,-0.07341532409191132","0.3987441658973694,0.7680433392524719,-0.09636474400758743","0.29980701208114624,0.7853588461875916,-0.5180444121360779","0.4770401418209076,0.5741558074951172,-0.885567307472229","0.5713567733764648,1.410607099533081,0.02688029408454895","0.4156278073787689,1.399058222770691,-0.027387937530875206"
0.0,"0.5288692712783813,0.5008124709129333,-0.2822818160057068","0.5532151460647583,0.5025802850723267,-0.07876314967870712","0.47239333391189575,0.4986855387687683,-0.08530886471271515","0.39911261200904846,0.7713392376899719,-0.13585564494132996","0.2999853491783142,0.7746298313140869,-0.5825433135032654","0.47607311606407166,0.5321703553199768,-0.9517982602119446","0.5714103579521179,1.4075268507003784,0.03226061910390854","0.4119746685028076,1.395511507987976,-0.032765090465545654"
0.0,"0.5180434584617615,0.5159085988998413,-0.27702316641807556","0.5527163147926331,0.5031350255012512,-0.09792710840702057","0.4696434438228607,0.49863702058792114,-0.09731657803058624","0.39942675828933716,0.7803882956504822,-0.1329391598701477","0.30163294076919556,0.7596007585525513,-0.5090898275375366","0.4734772741794586,0.5113821029663086,-0.7761722207069397","0.5725563764572144,1.405527114868164,0.030924174934625626","0.41326412558555603,1.3946690559387207,-0.031448788940906525"
0.0,"0.5106257796287537,0.527789831161499,-0.2825855612754822","0.5523574352264404,0.5052860975265503,-0.09887213259935379","0.4667077958583832,0.5004294514656067,-0.08532106131315231","0.39967912435531616,0.7805178165435791,-0.1141347885131836","0.30338001251220703,0.7414028644561768,-0.5012167096138","0.4725780487060547,0.49290207028388977,-0.805044949054718","0.5734801888465881,1.402651309967041,0.026610631495714188","0.41438135504722595,1.3939807415008545,-0.027068551629781723"
