gesture,[0],[7],[8],[12],[14],[16],[23],[24]
0.25,"0.5025094747543335,0.5230446457862854,-0.2756388485431671","0.5785752534866333,0.5065575242042542,-0.05492470785975456","0.4971745014190674,0.518660843372345,0.00778274005278945","0.43051281571388245,0.8064005374908447,0.045049265027046204","0.2699503004550934,0.8955488204956055,-0.12142378091812134","0.14578460156917572,0.5845245122909546,-0.51921147108078","0.642944872379303,1.4743311405181885,0.01755126193165779","0.4630356431007385,1.459593653678894,-0.01815783604979515"
0.25,"0.5077720880508423,0.5209718346595764,-0.2689201235771179","0.5783458948135376,0.5067722201347351,-0.023511849343776703","0.48964399099349976,0.5202249884605408,0.010510511696338654","0.4161646366119385,0.8045750856399536,0.046897076070308685","0.2574222683906555,0.8936683535575867,-0.14339891076087952","0.14165402948856354,0.5468161106109619,-0.5407578349113464","0.6394272446632385,1.4740244150161743,0.02438446506857872","0.45009684562683105,1.4603793621063232,-0.024979185312986374"
0.25,"0.5144766569137573,0.520941436290741,-0.27053549885749817","0.5783122181892395,0.5098479986190796,-0.006090986076742411","0.4859910011291504,0.5212868452072144,-0.00026990819605998695","0.40953555703163147,0.8019557595252991,0.011286337859928608","0.2565484642982483,0.8896182775497437,-0.24476774036884308","0.14328016340732574,0.5304320454597473,-0.6470028162002563","0.6342490911483765,1.4734373092651367,0.04419248178601265","0.44323214888572693,1.4664467573165894,-0.04482139274477959"
0.25,"0.5173245072364807,0.5135322213172913,-0.2266049087047577","0.5775076746940613,0.5100459456443787,0.02280418388545513","0.4840877056121826,0.5204302072525024,0.02003958821296692","0.40591517090797424,0.7960635423660278,0.027839794754981995","0.25995928049087524,0.889430820941925,-0.1971931755542755","0.14541420340538025,0.5219840407371521,-0.5683134198188782","0.6275349855422974,1.473517894744873,0.03857395052909851","0.43685728311538696,1.4684219360351562,-0.03923116996884346"
0.25,"0.5182232856750488,0.5135858058929443,-0.15565648674964905","0.577277421951294,0.5122950077056885,0.10029759258031845","0.483336865901947,0.5203965306282043,0.10321028530597687","0.4050673842430115,0.7938975095748901,0.07992752641439438","0.26171058416366577,0.8895649313926697,-0.1716879904270172","0.14655055105686188,0.524156391620636,-0.5803641080856323","0.6265725493431091,1.4721311330795288,0.03200192004442215","0.43461737036705017,1.4684432744979858,-0.03268185630440712"
0.25,"0.5194863080978394,0.5130797028541565,-0.17137955129146576","0.5766180753707886,0.5122866034507751,0.07494356483221054","0.4824015200138092,0.5203720331192017,0.08259056508541107","0.40446367859840393,0.7891765832901001,0.0786174014210701","0.26336511969566345,0.8910191655158997,-0.1462562084197998","0.14674094319343567,0.5277453064918518,-0.5158419609069824","0.6252337694168091,1.4714640378952026,0.031408920884132385","0.4325469434261322,1.4687752723693848,-0.03209049254655838"
0.25,"0.5195164680480957,0.512466311454773,-0.12576761841773987","0.5755773782730103,0.5132356286048889,0.12663789093494415","0.4817972779273987,0.5202726721763611,0.13603481650352478","0.4003205895423889,0.7889962196350098,0.11854828894138336","0.26244011521339417,0.8902302980422974,-0.12398254871368408","0.14755311608314514,0.5281484127044678,-0.4979948103427887","0.620613157749176,1.4713109731674194,0.028705408796668053","0.42648300528526306,1.4687607288360596,-0.029404416680336"
0.25,"0.5203163623809814,0.510891854763031,-0.13020667433738708","0.5739842653274536,0.5132961869239807,0.1104939803481102","0.4816824495792389,0.519990086555481,0.11447779089212418","0.40199416875839233,0.7862143516540527,0.11111138015985489","0.26232269406318665,0.8903143405914307,-0.09856297075748444","0.14824123680591583,0.5275405645370483,-0.4427565038204193","0.6214178800582886,1.4645328521728516,0.03120402619242668","0.4294860363006592,1.4640833139419556,-0.031877100467681885"
0.25,"0.5204602479934692,0.5110945105552673,-0.1398748904466629","0.5723581910133362,0.5133915543556213,0.08172331005334854","0.4809590280056,0.5200595259666443,0.11173957586288452","0.4038550853729248,0.7863926291465759,0.09695634990930557","0.2623129189014435,0.8886293172836304,-0.12928630411624908","0.14853596687316895,0.521478533744812,-0.4942595064640045","0.6218675374984741,1.4615190029144287,0.03530678153038025","0.42987126111984253,1.4641026258468628,-0.03602289408445358"
0.25,"0.5203601717948914,0.5101163983345032,-0.1414119452238083","0.5711661577224731,0.5129721164703369,0.10787428915500641","0.48064279556274414,0.5199717879295349,0.11164964735507965","0.403937429189682,0.7863175272941589,0.0957440659403801","0.26084113121032715,0.8884236812591553,-0.1662864238023758","0.14810693264007568,0.523393452167511,-0.5941306948661804","0.622116208076477,1.4610258340835571,0.034029893577098846","0.4315010607242584,1.4641129970550537,-0.03475113958120346"
0.25,"0.5202888250350952,0.5101011395454407,-0.15018221735954285","0.5704757571220398,0.5124951004981995,0.08982516825199127","0.4795248508453369,0.520009458065033,0.10410585254430771","0.4032600522041321,0.7863560914993286,0.09805890172719955","0.26095718145370483,0.888936460018158,-0.14116455614566803","0.14782407879829407,0.5199175477027893,-0.5003131031990051","0.6214832067489624,1.4653652906417847,0.02917196974158287","0.4310227036476135,1.4712051153182983,-0.03000580333173275"
0.25,"0.5220326781272888,0.5124076008796692,-0.18006664514541626","0.5704243183135986,0.5131064653396606,0.06453035771846771","0.4787712097167969,0.5200112462043762,0.06389792263507843","0.402947336435318,0.7846280336380005,0.07185903936624527","0.2612459063529968,0.8889340162277222,-0.15857647359371185","0.15699978172779083,0.5212538242340088,-0.5045095682144165","0.6185159683227539,1.4649755954742432,0.028837401419878006","0.43169063329696655,1.4711356163024902,-0.029674476012587547"
0.25,"0.5291289687156677,0.5129171013832092,-0.18098291754722595","0.5693932175636292,0.5138236284255981,0.07690353691577911","0.47838646173477173,0.520564079284668,0.03581060469150543","0.3968828618526459,0.7818911075592041,0.021703796461224556","0.26165762543678284,0.8890542984008789,-0.31877273321151733","0.1732999086380005,0.5082377791404724,-0.7490004301071167","0.6172226071357727,1.4653791189193726,0.037341173738241196","0.43162304162979126,1.4740749597549438,-0.03806576505303383"
0.25,"0.536551833152771,0.5104547739028931,-0.2435835301876068","0.5642470121383667,0.5132027268409729,0.0070727490819990635","0.4781839847564697,0.5175485610961914,-0.08163756132125854","0.3925541937351227,0.7729355096817017,-0.11313345283269882","0.2759285569190979,0.8909787535667419,-0.5304946303367615","0.20745959877967834,0.5064626336097717,-0.9852835536003113","0.6075886487960815,1.4673465490341187,0.05335264280438423","0.42618829011917114,1.477466106414795,-0.053890883922576904"
0.25,"0.5421409606933594,0.5108753442764282,-0.2607085108757019","0.5541226267814636,0.5139124989509583,-0.0010059222113341093","0.4776548743247986,0.5153574347496033,-0.12505598366260529","0.38104838132858276,0.7706484198570251,-0.16075138747692108","0.2974521815776825,0.906877875328064,-0.5858925580978394","0.2660095989704132,0.481789231300354,-1.0302188396453857","0.5927993059158325,1.468979001045227,0.0734737440943718","0.41481727361679077,1.4792283773422241,-0.07391107827425003"
0.25,"0.5439245700836182,0.5142833590507507,-0.25365519523620605","0.5473535060882568,0.5169954299926758,0.009716831147670746","0.4756700396537781,0.5153636336326599,-0.14960844814777374","0.3813614547252655,0.7701046466827393,-0.2437254935503006","0.33308857679367065,0.8952023983001709,-0.7859362363815308","0.32418519258499146,0.46088358759880066,-1.2879555225372314","0.584296703338623,1.4655524492263794,0.10602935403585434","0.41334325075149536,1.4762911796569824,-0.10640455782413483"
0.25,"0.545056939125061,0.517664909362793,-0.14024224877357483","0.5307473540306091,0.5173264145851135,0.08678264170885086","0.47582072019577026,0.5148266553878784,-0.1323510706424713","0.3816114068031311,0.7520163655281067,-0.25077390670776367","0.35789209604263306,0.8786930441856384,-0.6753206253051758","0.38407397270202637,0.41847899556159973,-1.020470380783081","0.5653886795043945,1.4664286375045776,0.1374836564064026","0.4109131395816803,1.4759324789047241,-0.13766981661319733"
0.25,"0.5447928309440613,0.5253431797027588,-0.15086697041988373","0.5288714170455933,0.5193442106246948,0.07857085764408112","0.47528076171875,0.5161952376365662,-0.12601402401924133","0.3918873369693756,0.7463664412498474,-0.2526248097419739","0.38066282868385315,0.8526631593704224,-0.7022656202316284","0.4217635989189148,0.4013309180736542,-1.044762372970581","0.5690783262252808,1.4530729055404663,0.12427792698144913","0.4110543727874756,1.4622912406921387,-0.12460383027791977"
0.25,"0.5436223745346069,0.5291715264320374,-0.15388305485248566","0.5251331329345703,0.5193209648132324,0.0773359090089798","0.4753960072994232,0.5165525078773499,-0.15466079115867615","0.39611127972602844,0.7456152439117432,-0.286018043756485","0.39096182584762573,0.8384495973587036,-0.7812737226486206","0.43801140785217285,0.4046611487865448,-1.1840623617172241","0.5647943019866943,1.4443910121917725,0.11991546303033829","0.4126242995262146,1.4547500610351562,-0.12025147676467896"
0.25,"0.5436040759086609,0.5313153266906738,-0.14850670099258423","0.5275180339813232,0.5204066038131714,0.0924411192536354","0.4761618971824646,0.515894889831543,-0.13118542730808258","0.3951232433319092,0.7368059754371643,-0.26834434270858765","0.3860345482826233,0.8437654376029968,-0.7877734899520874","0.4240254759788513,0.40515005588531494,-1.2052547931671143","0.5676494240760803,1.4457634687423706,0.13449491560459137","0.41342782974243164,1.4554892778396606,-0.13476994633674622"
0.25,"0.5483453869819641,0.5293241739273071,-0.1875706911087036","0.5279209613800049,0.5198879241943359,0.03731705993413925","0.47867482900619507,0.5124925971031189,-0.17873375117778778","0.38929226994514465,0.7386930584907532,-0.2885214686393738","0.37077897787094116,0.8446688055992126,-0.870337188243866","0.3917190432548523,0.4091344475746155,-1.3648568391799927","0.5703045725822449,1.4466825723648071,0.12279796600341797","0.4135511517524719,1.4559426307678223,-0.12311986833810806"
0.25,"0.5515161156654358,0.5289790034294128,-0.18103662133216858","0.5298786163330078,0.5212290287017822,0.07384010404348373","0.478595107793808,0.5135658979415894,-0.09090813994407654","0.387915700674057,0.756368100643158,-0.20891280472278595","0.3419298827648163,0.8548475503921509,-0.7789350748062134","0.38256555795669556,0.4144900441169739,-1.323717474937439","0.5822222232818604,1.451926350593567,0.09478466957807541","0.4140690863132477,1.4583438634872437,-0.09528053551912308"
0.25,"0.5531890392303467,0.5268750190734863,-0.1920129805803299","0.5406051278114319,0.5211979746818542,0.07525564730167389","0.47831225395202637,0.5136301517486572,-0.07640449702739716","0.38811856508255005,0.7642331719398499,-0.17055074870586395","0.3136288821697235,0.8715750575065613,-0.7156867384910583","0.3108770549297333,0.44573941826820374,-1.264772653579712","0.5931521654129028,1.456325650215149,0.08782337605953217","0.41595444083213806,1.4614137411117554,-0.08839426934719086"
0.25,"0.5528290271759033,0.515495777130127,-0.12493088096380234","0.5505974292755127,0.517687201499939,0.1355571448802948","0.47874897718429565,0.5113776326179504,0.019429847598075867","0.391538143157959,0.7651088237762451,-0.05885140970349312","0.29876723885536194,0.9019082188606262,-0.5193172693252563","0.2567749619483948,0.47118330001831055,-1.0344494581222534","0.6026615500450134,1.456607699394226,0.08062808960676193","0.4210236668586731,1.4612078666687012,-0.08124056458473206"
0.25,"0.5438528656959534,0.503759503364563,-0.13074035942554474","0.5623520612716675,0.5119519829750061,0.11477080732584","0.4792233109474182,0.5089842677116394,0.06933655589818954","0.3939991891384125,0.7650499939918518,0.031227443367242813","0.2867790460586548,0.9092587828636169,-0.3786093294620514","0.22102907299995422,0.49160176515579224,-0.8599890470504761","0.6033841371536255,1.4584487676620483,0.035319603979587555","0.4210091233253479,1.4609344005584717,-0.035966891795396805"
0.25,"0.5327427983283997,0.5013885498046875,-0.13575652241706848","0.5700290203094482,0.5096564292907715,0.10498563945293427","0.47921934723854065,0.5087012648582458,0.0800916776061058","0.3961948752403259,0.7652092576026917,0.06251568347215652","0.27813562750816345,0.9104456305503845,-0.22666001319885254","0.19485293328762054,0.5012049674987793,-0.5627446174621582","0.6048113107681274,1.4664808511734009,0.022039730101823807","0.4206847548484802,1.4629544019699097,-0.022653507068753242"
0.25,"0.5269997715950012,0.5020678043365479,-0.19355329871177673","0.5733085870742798,0.5089820623397827,0.02683793008327484","0.47922438383102417,0.5087993741035461,0.03614291176199913","0.3998219072818756,0.7656412124633789,0.015309219248592854","0.26886096596717834,0.909417450428009,-0.2533015012741089","0.1834939420223236,0.500242292881012,-0.5911756157875061","0.6099408268928528,1.4713572263717651,0.025919949635863304","0.42479872703552246,1.468524694442749,-0.026580801233649254"
0.25,"0.5274451971054077,0.5024201273918152,-0.09887660294771194","0.5758197903633118,0.5090541243553162,0.1500234752893448","0.47921210527420044,0.5088215470314026,0.18369588255882263","0.4005027711391449,0.770013689994812,0.2041626274585724","0.2638702988624573,0.9087114930152893,0.0855506956577301","0.17735017836093903,0.5109854936599731,-0.14672382175922394","0.6091835498809814,1.4805960655212402,-0.004002617206424475","0.42419999837875366,1.4747426509857178,0.0032711520325392485"
0.25,"0.5264054536819458,0.4998452365398407,-0.10539355129003525","0.574944019317627,0.5074307918548584,0.140925794839859","0.47895970940589905,0.5065760016441345,0.17504622042179108","0.4006492495536804,0.7706304788589478,0.2209736853837967","0.26502588391304016,0.9073315262794495,0.15064957737922668","0.17317448556423187,0.5215044617652893,-0.029114335775375366","0.6087969541549683,1.476426362991333,-0.017516324296593666","0.4238530695438385,1.4691498279571533,0.016805030405521393"
0.25,"0.523749053478241,0.5001749396324158,-0.11713415384292603","0.5746045112609863,0.5066059231758118,0.13319143652915955","0.4782866835594177,0.5065031051635742,0.1530313342809677","0.40217846632003784,0.7733176350593567,0.2010771781206131","0.2654038071632385,0.9067686200141907,0.11514894664287567","0.17288906872272491,0.5277546048164368,-0.058812785893678665","0.6082826852798462,1.4784377813339233,-0.017221087589859962","0.4237734377384186,1.4707043170928955,0.01658393070101738"
