az,el,[0],[7],[8],[12],[14],[16],[23],[24]
0.25,0.0,"0.6751518249511719,0.35826510190963745,-0.5307866930961609","0.7272356748580933,0.3407520651817322,-0.2232820987701416","0.6340461373329163,0.35403263568878174,-0.21858029067516327","0.5702868103981018,0.599871039390564,-0.05596505478024483","0.4106520712375641,0.6005763411521912,-0.0808272436261177","0.19515804946422577,0.4994058907032013,-0.3308032155036926","0.7700337171554565,1.3317937850952148,-0.02503354288637638","0.6030322909355164,1.3198676109313965,0.024209039285779"
0.25,0.0,"0.6758530139923096,0.3580975830554962,-0.5711170434951782","0.727081298828125,0.34090563654899597,-0.27375560998916626","0.6338218450546265,0.3539525866508484,-0.2732662558555603","0.5686463713645935,0.5984569787979126,-0.11463391780853271","0.40074634552001953,0.5835163593292236,-0.17000672221183777","0.17849616706371307,0.4130670726299286,-0.4490283131599426","0.7695090770721436,1.3298206329345703,-0.019770752638578415","0.6026066541671753,1.3194079399108887,0.019037242978811264"
0.25,0.0,"0.67610764503479,0.35805070400238037,-0.59553462266922","0.7269189953804016,0.34098944067955017,-0.30922096967697144","0.6336082220077515,0.3541949987411499,-0.30636143684387207","0.5679730772972107,0.5983698964118958,-0.15413221716880798","0.39679932594299316,0.5793762803077698,-0.23057496547698975","0.17525525391101837,0.4108891785144806,-0.5176569223403931","0.7686448693275452,1.3313353061676025,-0.01761738210916519","0.60024094581604,1.3218071460723877,0.016926772892475128"
0.25,0.0,"0.6767616868019104,0.35803496837615967,-0.5197964906692505","0.726779580116272,0.3412034511566162,-0.2461499273777008","0.6334590315818787,0.35412514209747314,-0.2432572841644287","0.5693631172180176,0.5988284349441528,-0.14680440723896027","0.40164145827293396,0.5800986886024475,-0.19743849337100983","0.18400827050209045,0.41245508193969727,-0.5201777219772339","0.7696128487586975,1.3310056924819946,-0.013921169564127922","0.6016941070556641,1.3212753534317017,0.013222886249423027"
0.25,0.0,"0.6776117086410522,0.35835620760917664,-0.4858994483947754","0.7266716957092285,0.341653048992157,-0.20734146237373352","0.6333444714546204,0.3541920483112335,-0.18394705653190613","0.5698010921478271,0.5991166830062866,-0.035764001309871674","0.4040268361568451,0.5806024074554443,-0.06589000672101974","0.1943330466747284,0.42447012662887573,-0.33494728803634644","0.7694376111030579,1.330723524093628,-0.02696690894663334","0.601513683795929,1.3210281133651733,0.02618352696299553"
0.25,0.0,"0.6780471205711365,0.3584913909435272,-0.5058354139328003","0.7265931367874146,0.3416316509246826,-0.23117204010486603","0.6332680583000183,0.3541524112224579,-0.18970206379890442","0.5701638460159302,0.5990051031112671,-0.03624466806650162","0.4062604010105133,0.5808945298194885,-0.04785699397325516","0.19826500117778778,0.4339994788169861,-0.3105657398700714","0.769301176071167,1.3321192264556885,-0.03481725603342056","0.6014481782913208,1.320986032485962,0.03404494747519493"
0.25,0.0,"0.678674042224884,0.3584597706794739,-0.4882117211818695","0.7265293598175049,0.34168902039527893,-0.22152355313301086","0.6332292556762695,0.353979229927063,-0.1938428431749344","0.5700269937515259,0.5989536046981812,-0.05499966815114021","0.40253138542175293,0.581382691860199,-0.07701270282268524","0.191298246383667,0.43842706084251404,-0.3591025471687317","0.7702794671058655,1.3319741487503052,-0.02705005370080471","0.6027114987373352,1.3210265636444092,0.026268983259797096"
0.25,0.0,"0.6795299053192139,0.3584175407886505,-0.4589073657989502","0.7264807224273682,0.34171873331069946,-0.17865660786628723","0.6331909894943237,0.35375478863716125,-0.18272030353546143","0.56992506980896,0.5981981754302979,-0.05523078888654709","0.4024701714515686,0.5832127928733826,-0.08159413933753967","0.19151490926742554,0.44766488671302795,-0.37276801466941833","0.7700968980789185,1.3259642124176025,-0.012503479607403278","0.6026773452758789,1.3159512281417847,0.011727905832231045"
0.25,0.0,"0.6797928214073181,0.3581849932670593,-0.47159361839294434","0.7264606356620789,0.34165793657302856,-0.18469712138175964","0.6331544518470764,0.3532354235649109,-0.21072228252887726","0.5699931383132935,0.5976833701133728,-0.09252354502677917","0.40238308906555176,0.5844414830207825,-0.13980962336063385","0.18726614117622375,0.4551764726638794,-0.3865310251712799","0.7699369192123413,1.3248940706253052,-0.0030482239089906216","0.6026579141616821,1.3138599395751953,0.002275740494951606"
0.25,0.0,"0.6798882484436035,0.35809439420700073,-0.47534608840942383","0.7263911962509155,0.3416237533092499,-0.19211407005786896","0.6331372857093811,0.3525429964065552,-0.20365698635578156","0.569977343082428,0.5976461172103882,-0.0721844881772995","0.4025651514530182,0.587333619594574,-0.08983920514583588","0.1904507726430893,0.46863773465156555,-0.321015328168869","0.7698192000389099,1.3248568773269653,-0.003538484452292323","0.6027584075927734,1.3134427070617676,0.002770072314888239"
0.25,0.0,"0.6797693371772766,0.35811322927474976,-0.4636286199092865","0.7263098955154419,0.34163063764572144,-0.18443898856639862","0.6329505443572998,0.3525041341781616,-0.19103993475437164","0.5699648261070251,0.5979286432266235,-0.06515469402074814","0.4025474190711975,0.5879617929458618,-0.09603250026702881","0.1897071897983551,0.4702525734901428,-0.3414551019668579","0.7697464227676392,1.3259456157684326,-0.004423397593200207","0.6027221083641052,1.3141753673553467,0.003660700749605894"
0.25,0.0,"0.6797763109207153,0.35749518871307373,-0.4291783273220062","0.7260524034500122,0.3414515256881714,-0.15289975702762604","0.6328471899032593,0.3523958921432495,-0.1721116006374359","0.569771409034729,0.5976693034172058,-0.060565125197172165","0.4015992283821106,0.5881462097167969,-0.11423508077859879","0.18671493232250214,0.4729768931865692,-0.36357447504997253","0.7705579996109009,1.3231669664382935,0.0015949045773595572","0.6035642623901367,1.3121533393859863,-0.002369082532823086"
0.25,0.0,"0.6800897121429443,0.3569622039794922,-0.4580060839653015","0.7259770631790161,0.3414156436920166,-0.17921391129493713","0.6327254176139832,0.35206907987594604,-0.18923111259937286","0.5696950554847717,0.5975426435470581,-0.06078767031431198","0.40157732367515564,0.5884712934494019,-0.08910439908504486","0.18697482347488403,0.475869357585907,-0.3119626045227051","0.7699559926986694,1.3226872682571411,-0.003990779630839825","0.6031556725502014,1.3114867210388184,0.00319780595600605"
0.25,0.0,"0.680401623249054,0.35673102736473083,-0.4782974123954773","0.7259107232093811,0.34140506386756897,-0.19402523338794708","0.6326484084129333,0.35196688771247864,-0.20195142924785614","0.5692065358161926,0.5970726013183594,-0.06420585513114929","0.40074118971824646,0.5886965990066528,-0.09162568300962448","0.18712760508060455,0.4785493314266205,-0.3331195116043091","0.769457221031189,1.321803331375122,-0.004284540191292763","0.602824330329895,1.310425877571106,0.003499870654195547"
0.25,0.0,"0.6809999346733093,0.3566949963569641,-0.46444472670555115","0.7258676290512085,0.34141799807548523,-0.1814025640487671","0.6326081156730652,0.3519258201122284,-0.18047690391540527","0.5689069032669067,0.5962831974029541,-0.03374435380101204","0.4007747173309326,0.589082658290863,-0.04921969771385193","0.1924750953912735,0.47911274433135986,-0.27644822001457214","0.7697533369064331,1.3214247226715088,-0.009946255013346672","0.6029142737388611,1.3102483749389648,0.009142621420323849"
0.25,0.0,"0.6811691522598267,0.3566535413265228,-0.479682594537735","0.7258285880088806,0.34145960211753845,-0.21441087126731873","0.6325919032096863,0.35189664363861084,-0.19379691779613495","0.5689167380332947,0.5959210991859436,-0.03678344562649727","0.4007965624332428,0.5893033742904663,-0.022794688120484352","0.19374381005764008,0.4791760742664337,-0.22333720326423645","0.7697077393531799,1.3214956521987915,-0.022568626329302788","0.604236900806427,1.3102474212646484,0.021803777664899826"
0.25,0.0,"0.6811103224754333,0.35609981417655945,-0.4899466931819916","0.7257806062698364,0.34143510460853577,-0.21864934265613556","0.6325311660766602,0.3518691062927246,-0.192313551902771","0.5689103007316589,0.5959432125091553,-0.021644683554768562","0.4006081521511078,0.5894038081169128,0.01424499787390232","0.19533123075962067,0.4780333340167999,-0.1796777844429016","0.769687294960022,1.3234909772872925,-0.03392910212278366","0.6041536331176758,1.312349557876587,0.033114854246377945"
0.25,0.0,"0.681115448474884,0.3550466299057007,-0.49120187759399414","0.7257204055786133,0.34134534001350403,-0.22967538237571716","0.6324769258499146,0.3517359495162964,-0.1971854418516159","0.5688934326171875,0.5959760546684265,-0.02709979936480522","0.39604368805885315,0.5877358317375183,0.002607574686408043","0.1908525675535202,0.47375190258026123,-0.18317964673042297","0.7695692777633667,1.3266730308532715,-0.03825356066226959","0.6041289567947388,1.3145135641098022,0.03744854778051376"
0.25,0.0,"0.6811871528625488,0.3548455238342285,-0.5194669961929321","0.725643515586853,0.3413482904434204,-0.24218609929084778","0.6324514150619507,0.3515660762786865,-0.2133173644542694","0.5684722661972046,0.5958779454231262,-0.03136825934052467","0.3951285481452942,0.5857546329498291,-0.01613207720220089","0.19087445735931396,0.47338294982910156,-0.21679022908210754","0.769145131111145,1.3275268077850342,-0.03609025105834007","0.6040765047073364,1.315791368484497,0.03529048338532448"
0.25,0.0,"0.6813672184944153,0.3547259569168091,-0.5630229711532593","0.7255717515945435,0.341348797082901,-0.2728186845779419","0.6323773264884949,0.3513161242008209,-0.261313259601593","0.5664761662483215,0.5958601832389832,-0.09828761965036392","0.3911084532737732,0.5835059285163879,-0.15577523410320282","0.18002943694591522,0.4651729464530945,-0.41687077283859253","0.7684096097946167,1.3283717632293701,-0.03269413858652115","0.6009370684623718,1.3175526857376099,0.031921498477458954"
0.25,0.0,"0.68140709400177,0.3546692430973053,-0.559838056564331","0.7255523204803467,0.34135162830352783,-0.27348220348358154","0.6323226690292358,0.35105204582214355,-0.2568468749523163","0.5662921667098999,0.5950388312339783,-0.09511812031269073","0.39090263843536377,0.5831833481788635,-0.14045849442481995","0.17908723652362823,0.4624251425266266,-0.3977198600769043","0.7684003114700317,1.3283385038375854,-0.03187846764922142","0.6006818413734436,1.317672848701477,0.031108051538467407"
0.25,0.0,"0.6815339922904968,0.35451605916023254,-0.5540085434913635","0.7255251407623291,0.3414197862148285,-0.2812185287475586","0.6322907209396362,0.3510224223136902,-0.25524023175239563","0.5670198202133179,0.5950389504432678,-0.09374655038118362","0.3912831246852875,0.583260715007782,-0.12284310162067413","0.17959633469581604,0.46237245202064514,-0.3665359318256378","0.7683895230293274,1.329750895500183,-0.031335826963186264","0.60088050365448,1.3187817335128784,0.030562464147806168"
0.25,0.0,"0.6821614503860474,0.3538229167461395,-0.5533515214920044","0.725497841835022,0.34121468663215637,-0.27236026525497437","0.6323628425598145,0.3503735065460205,-0.2525143623352051","0.5672579407691956,0.5931267142295837,-0.1059221476316452","0.3919827938079834,0.5832422375679016,-0.15527288615703583","0.18011663854122162,0.4602360129356384,-0.40091776847839355","0.768477201461792,1.3285043239593506,-0.020708877593278885","0.6014623641967773,1.3177531957626343,0.01996399089694023"
0.25,0.0,"0.6834282875061035,0.35380029678344727,-0.559082567691803","0.7256175875663757,0.34113648533821106,-0.27340564131736755","0.6325844526290894,0.3501409590244293,-0.27280789613723755","0.5674574971199036,0.5925172567367554,-0.13026723265647888","0.39211949706077576,0.5831412672996521,-0.19439882040023804","0.17729954421520233,0.45320022106170654,-0.45477408170700073","0.7697397470474243,1.328578233718872,-0.014346465468406677","0.6017288565635681,1.318673849105835,0.01360002439469099"
0.25,0.0,"0.6842743158340454,0.3537693917751312,-0.5528849959373474","0.7257264256477356,0.34110939502716064,-0.27255529165267944","0.6329613924026489,0.3500725030899048,-0.2679288685321808","0.5671072006225586,0.5915562510490417,-0.12373770773410797","0.3913145065307617,0.5825199484825134,-0.16429546475410461","0.17749670147895813,0.45202839374542236,-0.4213419556617737","0.7697438597679138,1.328711986541748,-0.014457643032073975","0.6014967560768127,1.319677710533142,0.013712309300899506"
0.25,0.0,"0.6847182512283325,0.35370421409606934,-0.5618913769721985","0.7257672548294067,0.3409607708454132,-0.28339600563049316","0.6334027051925659,0.3500291407108307,-0.27144184708595276","0.5683804750442505,0.591658353805542,-0.11745108664035797","0.3927066922187805,0.5815848708152771,-0.1522246152162552","0.17896299064159393,0.4518609046936035,-0.4067634046077728","0.7708607912063599,1.328883409500122,-0.01467827521264553","0.6039637327194214,1.3200474977493286,0.013928045518696308"
0.25,0.0,"0.6850161552429199,0.3531803488731384,-0.5735008120536804","0.7258174419403076,0.3408466875553131,-0.2848639190196991","0.6335870027542114,0.34993621706962585,-0.27146270871162415","0.5685431957244873,0.5914484858512878,-0.11371080577373505","0.3932684063911438,0.5801527500152588,-0.15027663111686707","0.1790933907032013,0.450118750333786,-0.4184305667877197","0.7710437178611755,1.3288567066192627,-0.014733938500285149","0.6041315197944641,1.3201196193695068,0.013985298573970795"
0.25,0.0,"0.6852959394454956,0.3531372845172882,-0.5684943199157715","0.7258337736129761,0.34079429507255554,-0.2851595878601074","0.6337620615959167,0.34990599751472473,-0.276354044675827","0.5685487985610962,0.5910437107086182,-0.11658289283514023","0.39378660917282104,0.579964816570282,-0.14611807465553284","0.18362489342689514,0.4504178464412689,-0.3875569701194763","0.7709102630615234,1.3291128873825073,-0.014970754273235798","0.6042041182518005,1.3199741840362549,0.01422834862023592"
0.25,0.0,"0.6855179071426392,0.3529285192489624,-0.568191647529602","0.7258716821670532,0.34075620770454407,-0.2838272452354431","0.633826732635498,0.34988200664520264,-0.2734944522380829","0.5688374638557434,0.5907690525054932,-0.11399705708026886","0.3945820927619934,0.5799771547317505,-0.1437189131975174","0.18426111340522766,0.4506578743457794,-0.3908036947250366","0.771122395992279,1.3290565013885498,-0.015083898790180683","0.6047680974006653,1.319970726966858,0.0143332090228796"
0.25,0.0,"0.6856368780136108,0.3528894782066345,-0.5665859580039978","0.7258670926094055,0.3407435417175293,-0.2810611426830292","0.6338377594947815,0.3498489260673523,-0.2705080509185791","0.5688265562057495,0.5906094312667847,-0.10862809419631958","0.3947444260120392,0.5802287459373474,-0.10197601467370987","0.18953858315944672,0.45116662979125977,-0.31362566351890564","0.7710937261581421,1.3289810419082642,-0.017962777987122536","0.6049615740776062,1.3194952011108398,0.01723158359527588"
0.25,0.0,"0.6858805418014526,0.3527253568172455,-0.5312505960464478","0.7258532643318176,0.34065186977386475,-0.24992744624614716","0.6338447332382202,0.3497479259967804,-0.2597582936286926","0.5688104629516602,0.5905581116676331,-0.10781703144311905","0.3947802186012268,0.5803104639053345,-0.13844487071037292","0.18950602412223816,0.45133480429649353,-0.37407946586608887","0.7716401815414429,1.328205943107605,-0.010661437176167965","0.6054863333702087,1.319419503211975,0.009949589148163795"
